project_name,file_path,mode,has_main,public_inputs_count,full_leak_count,partial_leak_count,leak_count,analysis_time,success,error_message
privacy-ethereum_nova-ml,privacy-ethereum_nova-ml\src\merkle\merkleTreeUpdater.circom,main,False,-1,0,0,0,0.25670790672302246,True,
privacy-ethereum_nova-ml,privacy-ethereum_nova-ml\src\sha256\main.circom,main,True,0,0,0,0,0.35669445991516113,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\Addition\Add.circom,main,True,0,0,0,0,0.2585296630859375,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\AllBinary\AllBinary.circom,main,True,0,0,0,0,0.24364209175109863,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\BinaryXY\BinaryXY.circom,main,True,0,0,0,0,0.24728751182556152,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\Equality\Equality.circom,main,True,0,0,0,0,0.24746227264404297,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\ForLoop\ForLoop.circom,main,True,0,0,0,0,0.2433640956878662,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\HasAtLeastOne\HasAtLeastOne.circom,main,True,0,0,0,0,0.2427980899810791,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\IncreasingDistance\IncreasingDistance.circom,main,True,0,0,0,0,0.24696803092956543,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\IntDiv\IntDiv.circom,main,True,0,0,0,0,0.2455005645751953,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\IntDivOut\IntDivOut.circom,main,True,0,0,0,0,0.24321889877319336,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\IntSqrt\IntSqrt.circom,main,True,0,0,0,0,0.24390721321105957,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\IntSqrtOut\IntSqrtOut.circom,main,True,0,0,0,0,0.2550699710845947,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\IsSorted\IsSorted.circom,main,True,0,0,0,0,0.25045275688171387,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\IsTribonacci\IsTribonacci.circom,main,True,0,0,0,0,0.2517883777618408,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\MultiAND\MultiAND.circom,main,True,0,0,0,0,0.2500157356262207,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\MultiANDNoOut\MultiANDNoOut.circom,main,True,0,0,0,0,0.2636551856994629,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\MultiOR\MultiOR.circom,main,True,0,0,0,0,0.24339675903320312,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\MultiplyNoOut\MultiplyNoOut.circom,main,True,0,0,0,0,0.24994778633117676,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\NotEqual\NotEqual.circom,main,True,0,0,0,0,0.25134754180908203,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\Poseidon\Poseidon.circom,main,True,0,0,0,0,0.2463524341583252,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\Power\pow.circom,main,True,0,0,0,0,0.24141144752502441,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\QuadraticEquation\QuadraticEquation.circom,main,True,0,0,0,0,0.24547839164733887,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\Range\Range.circom,main,True,0,0,0,0,0.24639678001403809,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\Salt\Salt.circom,main,True,0,0,0,0,0.2673478126525879,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\Sudoku\Sudoku.circom,main,True,0,0,0,0,0.25386738777160645,True,
RareSkills_zero-knowledge-puzzles,RareSkills_zero-knowledge-puzzles\Summation\Summation.circom,main,True,0,0,0,0,0.24414515495300293,True,
socathie_circomlib-ml,socathie_circomlib-ml\circuits\DepthwiseConv2D.circom,main,False,-1,0,0,0,0.290677547454834,True,
socathie_circomlib-ml,socathie_circomlib-ml\circuits\PointwiseConv2D.circom,main,False,-1,0,0,0,0.2976555824279785,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\AveragePooling2D_stride_test.circom,main,True,0,0,0,0,0.2977280616760254,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\AveragePooling2D_test.circom,main,True,0,0,0,0,0.29056715965270996,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\BatchNormalization_test.circom,main,True,0,0,0,0,0.2666940689086914,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\Conv1D_test.circom,main,True,0,0,0,0,0.29771995544433594,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\Conv2Dsame_stride_test.circom,main,True,0,0,0,0,0.3247537612915039,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\Conv2Dsame_test.circom,main,True,0,0,0,0,0.3438084125518799,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\Conv2D_stride_test.circom,main,True,0,0,0,0,0.302837610244751,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\Conv2D_test.circom,main,True,0,0,0,0,0.31734776496887207,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\decryptMultiple_test.circom,main,True,0,0,0,0,0.27794337272644043,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\decrypt_test.circom,main,True,0,0,0,0,0.27142906188964844,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\Dense_test.circom,main,True,0,0,0,0,0.25807976722717285,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\DepthwiseConv2D_test.circom,main,True,0,0,0,0,0.29706430435180664,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\ecdh_test.circom,main,True,0,0,0,0,0.34534311294555664,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\encryptDecrypt_test.circom,main,True,0,0,0,0,0.36188459396362305,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\encrypted_mnist_latest_test.circom,main,True,0,0,0,0,0.6381890773773193,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\encryptMultiple_test.circom,main,True,0,0,0,0,0.2852187156677246,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\encrypt_test.circom,main,True,0,0,0,0,0.2728846073150635,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\Flatten2D_test.circom,main,True,0,0,0,0,0.2652914524078369,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\GlobalAveragePooling2D_test.circom,main,True,0,0,0,0,0.28548192977905273,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\GlobalMaxPooling2D_test.circom,main,True,0,0,0,0,0.2838902473449707,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\IsNegative_test.circom,main,True,0,0,0,0,0.28212690353393555,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\IsPositive_test.circom,main,True,0,0,0,0,0.3122990131378174,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\LeakyReLU_test.circom,main,True,0,0,0,0,0.290938138961792,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\MaxPooling2Dsame_stride_test.circom,main,True,0,0,0,0,0.3048112392425537,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\MaxPooling2Dsame_test.circom,main,True,0,0,0,0,0.317777156829834,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\MaxPooling2D_stride_test.circom,main,True,0,0,0,0,0.2979898452758789,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\MaxPooling2D_test.circom,main,True,0,0,0,0,0.3243374824523926,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\Max_test.circom,main,True,0,0,0,0,0.29859280586242676,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\mnist_test.circom,main,True,0,1,0,1,0.49829912185668945,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\model1_test.circom,main,True,0,1,0,1,0.31673669815063477,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\PointwiseConv2D_test.circom,main,True,0,0,0,0,0.29518651962280273,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\publicKey_test.circom,main,True,0,0,0,0,0.35260581970214844,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\ReLU_test.circom,main,True,0,0,0,0,0.2775571346282959,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\Reshape2D_test.circom,main,True,0,0,0,0,0.25917673110961914,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\SeparableConv2D_test.circom,main,True,0,0,0,0,0.32595133781433105,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\SumPooling2D_stride_test.circom,main,True,0,0,0,0,0.2914555072784424,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\SumPooling2D_test.circom,main,True,0,0,0,0,0.28560352325439453,True,
socathie_circomlib-ml,socathie_circomlib-ml\test\circuits\UpSampling2D_test.circom,main,True,0,0,0,0,0.25273823738098145,True,
stellar_soroban-examples,stellar_soroban-examples\privacy-pools\circuits\dummy.circom,main,True,0,0,0,0,0.9439830780029297,True,
stellar_soroban-examples,stellar_soroban-examples\privacy-pools\circuits\test\test_commitment.circom,main,True,0,0,0,0,0.9410665035247803,True,
stellar_soroban-examples,stellar_soroban-examples\groth16_verifier\data\auxiliary\multiplier2.circom,main,True,0,0,0,0,0.257540225982666,True,
succinctlabs_telepathy-circuits,succinctlabs_telepathy-circuits\circuits\sha256\main.circom,main,True,0,0,0,0,0.365772008895874,True,
zero-savvy_burn-to-vote,zero-savvy_burn-to-vote\circuits\merkleTree.circom,main,False,-1,0,0,0,0.257735013961792,True,
zero-savvy_burn-to-vote,zero-savvy_burn-to-vote\circuits\mpt.circom,main,False,-1,0,0,0,0.3533914089202881,True,
zero-savvy_burn-to-vote,zero-savvy_burn-to-vote\circuits\rlp.circom,main,False,-1,0,0,0,0.28725385665893555,True,
zkmopro_benchmark-app,zkmopro_benchmark-app\witness\circuits\isZero\isZero.circom,main,True,0,1,0,1,0.2501952648162842,True,
zkmopro_benchmark-app,zkmopro_benchmark-app\witness\circuits\keccak256\keccak256_256_test.circom,main,True,0,0,0,0,0.50677490234375,True,
zkmopro_benchmark-app,zkmopro_benchmark-app\witness\circuits\sha256_512\sha256_512.circom,main,False,-1,0,0,0,0.25472116470336914,True,
zkmopro_benchmark-app,zkmopro_benchmark-app\templates\mopro-example-app\core\circuits\keccak256\keccak256_256_test.circom,main,True,0,0,0,0,0.49452972412109375,True,
zkmopro_benchmark-app,zkmopro_benchmark-app\mopro-example-app\core\circuits\keccak256\keccak256_256_test.circom,main,True,0,0,0,0,0.4866600036621094,True,
zkmopro_benchmark-app,zkmopro_benchmark-app\mopro-core\examples\circom\complex-circuit\complex-circuit-1000k-1000k.circom,main,True,0,1,0,1,0.24808883666992188,True,
zkmopro_benchmark-app,zkmopro_benchmark-app\mopro-core\examples\circom\complex-circuit\complex-circuit-100k-100k.circom,main,True,0,1,0,1,0.25752806663513184,True,
zkmopro_benchmark-app,zkmopro_benchmark-app\mopro-core\examples\circom\complex-circuit\complex-circuit-1200k-1200k.circom,main,True,0,1,0,1,0.2611052989959717,True,
zkmopro_benchmark-app,zkmopro_benchmark-app\mopro-core\examples\circom\complex-circuit\complex-circuit-1600k-1600k.circom,main,True,0,1,0,1,0.2636849880218506,True,
zkmopro_benchmark-app,zkmopro_benchmark-app\mopro-core\examples\circom\complex-circuit\complex-circuit-200k-200k.circom,main,True,0,1,0,1,0.2674577236175537,True,
zkmopro_benchmark-app,zkmopro_benchmark-app\mopro-core\examples\circom\complex-circuit\complex-circuit-3200k-3200k.circom,main,True,0,1,0,1,0.2601943016052246,True,
zkmopro_benchmark-app,zkmopro_benchmark-app\mopro-core\examples\circom\complex-circuit\complex-circuit-400k-400k.circom,main,True,0,1,0,1,0.2606165409088135,True,
zkmopro_benchmark-app,zkmopro_benchmark-app\mopro-core\examples\circom\complex-circuit\complex-circuit-800k-800k.circom,main,True,0,1,0,1,0.25694966316223145,True,
zkmopro_benchmark-app,zkmopro_benchmark-app\mopro-core\examples\circom\keccak256\keccak256_256_test.circom,main,True,0,0,0,0,0.5156230926513672,True,
zkmopro_benchmark-app,zkmopro_benchmark-app\mopro-core\examples\circom\sha256_512\sha256_512.circom,main,False,-1,0,0,0,0.25859832763671875,True,
Zyra-V21_ZKUzumaki,Zyra-V21_ZKUzumaki\circuits\example.circom,main,True,0,0,0,0,0.2589292526245117,True,
Zyra-V21_ZKUzumaki,Zyra-V21_ZKUzumaki\circuits\mixer_v05.circom,main,False,-1,0,0,0,0.2559683322906494,True,
Zyra-V21_ZKUzumaki,Zyra-V21_ZKUzumaki\circuits\multiplier_fixed.circom,main,True,0,0,0,0,0.25050806999206543,True,
Zyra-V21_ZKUzumaki,Zyra-V21_ZKUzumaki\circuits\simple.circom,main,False,-1,0,0,0,0.2655806541442871,True,
Zyra-V21_ZKUzumaki,Zyra-V21_ZKUzumaki\circuits\simple_with_lib.circom,main,False,-1,0,0,0,0.25504422187805176,True,
Zyra-V21_ZKUzumaki,Zyra-V21_ZKUzumaki\circuits\test_echo.circom,main,True,0,0,0,0,0.25798821449279785,True,
Zyra-V21_ZKUzumaki,Zyra-V21_ZKUzumaki\circuits\test_simple.circom,main,True,0,0,0,0,0.26001644134521484,True,
