
================================================================================
Circomspect 隐私泄露评估测试报告
================================================================================

【总体统计】
  总分析文件数: 2373
  模式分布: Main=2373, Library=0
  运行状况: 成功=2365, 失败=8
  总用时: 868.89 秒
  实际被作为 main 入口分析的文件数: 1675
    其中显式指定了 public 信号的占比: 10/1675 (0.6%)
  存在隐私泄露的文件数: 583 (24.6%)
  风险信号总数: 1295 (FULL LEAK: 118, PARTIAL LEAK: 1295)

【按项目统计】
  - KimiWu123_Samples: 9 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - koalateectrl_zk-example: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - koe7_noxfi-core-ethparis: 2 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - krsultov_identiPay: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - kunalmodi_battlesnark: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - lakhwani_cscd71: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - lamtrinh259_ETH_Tokyo_2024: 2 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - lchtangen_neon-ai-studio-website: 5 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - LeastAuthority_TaceoLabs-nullifier-oprf-service: 32 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - LesterEvSe_Cryptography-Signature-algorithms: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - levihackerman-102_zkp-berkeley-lab: 7 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - LexiccLabs_zk-rollups: 12 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - LFDT-Paladin_zeto: 14 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - linus-tang_double-blind-signature: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - LJonn_zkOrbs: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - lovelaced_nightmarket: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - mhgharieb_zk-Evote-HTLP: 9 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - motemotech_nico_mopro: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - moven0831_zkID-mobile-wallet-poc: 2 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - MynaWallet_monorepo: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - N1nEmAn_cybersec_project_homework: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - NethermindEth_stellar-private-payments: 7 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - nguyenvuong1309_zkp-bridge: 4 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - noway_nzcb-circom: 34 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - nullity00_zkp-mooc-berkeley: 7 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - Orbiter-Vizing_zkevm-proverjs: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - OutDID-io_circom-bug-poc: 4 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - paris-geo-hackers_ParisCircuits: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - paschal533_Deximpli: 4 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - pierpaolodm_Privacy-PreservingProofs4EditedPhotos: 8 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - privacy-ethereum_circom-ecdsa-p256: 2 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - privacy-ethereum_zkID: 2 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - r0qs_zkcertree: 2 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - rahulbarmann_l8zk: 2 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - RareSkills_zero-knowledge-puzzles: 25 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - rdi-berkeley_zkp-mooc-lab: 7 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - ryanycw_hello-zk-boilerplate: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - Samyoul_shardseals: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - SanthoshVasabhaktula_units-prototype: 2 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - SeismicSystems_network-states-enclave: 12 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - Semiott_SuffrageNet: 32 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - Semiott_TerrainNet: 26 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - Semiott_VerityNet: 27 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - silversixpence-crypto_zk-proof-of-assets: 14 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - sisu-network_sisu-bridge: 14 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - Space-zee_bunny-battle-contract: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - spacemandev-git_dfdao-arena: 7 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - sstephanou_accountable-anonymous-credentials: 7 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - Standaa_disclose: 3 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - SutuLabs_zkFuture-battleship: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - TaceoLabs_maci-circom: 2 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - TaceoLabs_oprf-service: 31 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - tanctl_zylith: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - tangle-network_masp-protocol: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - ThanggA7_ZKP-HACKATHON: 2 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - thomaslavaur_Verifiable-Multi-Agent-Multi-Task-Assignment-Anemoi-Hash-Function: 2 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - timfaner_decision-market: 6 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - timon131_ma_webstorm_v4: 21 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - timyiu478_zkp-mooc: 7 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - Tonnel-Network_core-v4: 7 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - typhoonmixer_circuits: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - vacp2p_research: 3 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - verifizieren_swiss-hash: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - Victor-Okpukpan_zk-auction: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - victoryeo_private-txn-app: 4 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - VietSory_ZKP-full: 2 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - w3hc_w3pk: 3 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - Wenbobobo_WhisperFi: 8 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - wizicer_web3fl: 4 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - worldcoin_world-id-protocol: 31 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - yagnadeepxo_eth_mixer: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - yehanlong_zk-email-test: 5 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - yi-sun_zk-attestor: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - ymcrcat_soroban-privacy-pools: 2 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - yonadaa_SNARKTag: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - yongenportkey_example-circuit: 3 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - yugocabrio_commitment: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - yuki-waseda_zkp: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - Yupsecous_zk-patent: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - zero-savvy_burn-to-vote: 3 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - zero-savvy_vimz: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - zhuocai_Correlated-Equilibrium-Sampling-on-Smart-Contracts: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - zk-poll_zk-poll: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - zkFHE_circomlib-fhe: 34 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - ZKIWteam_ZKIW_sdk: 1 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)
  - zkmopro_circuit-registry: 10 文件, 泄露文件: 0, 风险信号: 0 (FULL: 0, PARTIAL: 0)

【存在隐私泄露的文件详情 (风险最高前30)】
  1. hshadab_agentkit\circuits\ProximityVerification.circom
     项目: hshadab_agentkit | 模式: main
     FULL: 5, PARTIAL: 7 (总信号: 7)
  2. Cryamor_Circom-AST-Extractor\testcase\28.circom
     项目: Cryamor_Circom-AST-Extractor | 模式: main
     FULL: 5, PARTIAL: 5 (总信号: 5)
  3. Cryamor_Circom-AST-Extractor\testcase\29.circom
     项目: Cryamor_Circom-AST-Extractor | 模式: main
     FULL: 5, PARTIAL: 5 (总信号: 5)
  4. Cryamor_Circom-AST-Extractor\testcase\30.circom
     项目: Cryamor_Circom-AST-Extractor | 模式: main
     FULL: 5, PARTIAL: 5 (总信号: 5)
  5. hshadab_agentkit\x402\circuits\option-b-v2\decision_with_binding.circom
     项目: hshadab_agentkit | 模式: main
     FULL: 5, PARTIAL: 5 (总信号: 5)
  6. Ronnieraj37_ETH-villa\core\circuits\private_swap.circom
     项目: Ronnieraj37_ETH-villa | 模式: main
     FULL: 4, PARTIAL: 4 (总信号: 4)
  7. huyphamcs_oyrade-contract-privacy\zk\circuits\withdraw.circom
     项目: huyphamcs_oyrade-contract-privacy | 模式: main
     FULL: 3, PARTIAL: 5 (总信号: 5)
  8. hshadab_agentkit\x402\circuits\option-b\decision_with_commitment.circom
     项目: hshadab_agentkit | 模式: main
     FULL: 3, PARTIAL: 3 (总信号: 3)
  9. huyphamcs_oyrade-contract-privacy\zk\circuits\merge2to2.circom
     项目: huyphamcs_oyrade-contract-privacy | 模式: main
     FULL: 2, PARTIAL: 6 (总信号: 6)
  10. OwshenNetwork_bermuda\contracts\circuits\coin_withdraw.circom
     项目: OwshenNetwork_bermuda | 模式: main
     FULL: 2, PARTIAL: 3 (总信号: 3)
  11. CGuthmann_Infrachain_ZeroKnowledge\circuits\circuit_rsa_encrypt.circom
     项目: CGuthmann_Infrachain_ZeroKnowledge | 模式: main
     FULL: 2, PARTIAL: 2 (总信号: 2)
  12. harshit6239_ZK-Crowdfunding-Audit\circuits\crowdfund_commit.circom
     项目: harshit6239_ZK-Crowdfunding-Audit | 模式: main
     FULL: 2, PARTIAL: 2 (总信号: 2)
  13. Teycir_ZkPatternFuzz\tests\ground_truth\chains\clean_deposit_withdraw\clean_withdraw.circom
     项目: Teycir_ZkPatternFuzz | 模式: main
     FULL: 2, PARTIAL: 2 (总信号: 2)
  14. Teycir_ZkPatternFuzz\tests\ground_truth\chains\deposit_withdraw\withdraw.circom
     项目: Teycir_ZkPatternFuzz | 模式: main
     FULL: 2, PARTIAL: 2 (总信号: 2)
  15. Ty-HA_zkage-proof-mobile\circuits\test_age_verification.circom
     项目: Ty-HA_zkage-proof-mobile | 模式: main
     FULL: 2, PARTIAL: 2 (总信号: 2)
  16. elohcrypto_zk-hybrid-rollup\circuits\batch.circom
     项目: elohcrypto_zk-hybrid-rollup | 模式: main
     FULL: 1, PARTIAL: 10 (总信号: 10)
  17. HoYongJin_zk-vote\server\zkp\build_4_5\VoteCheck_temp.circom
     项目: HoYongJin_zk-vote | 模式: main
     FULL: 1, PARTIAL: 6 (总信号: 6)
  18. HoYongJin_zk-vote\server\zkp\build_5_4\VoteCheck_temp.circom
     项目: HoYongJin_zk-vote | 模式: main
     FULL: 1, PARTIAL: 6 (总信号: 6)
  19. HoYongJin_zk-vote\server\zkp\circuits\VoteCheck.circom
     项目: HoYongJin_zk-vote | 模式: main
     FULL: 1, PARTIAL: 6 (总信号: 6)
  20. agnij-dutta_sigil\web3\circuits\privacy\differential_privacy.circom
     项目: agnij-dutta_sigil | 模式: main
     FULL: 1, PARTIAL: 4 (总信号: 4)
  21. Ayalyt_blockchain-Verification-Integration\compiler-testing\workspace\temp\2\temp1.circom
     项目: Ayalyt_blockchain-Verification-Integration | 模式: main
     FULL: 1, PARTIAL: 4 (总信号: 4)
  22. Ayalyt_blockchain-Verification-Integration\compiler-testing\workspace\temp\2\temp.circom
     项目: Ayalyt_blockchain-Verification-Integration | 模式: main
     FULL: 1, PARTIAL: 3 (总信号: 3)
  23. huyphamcs_oyrade-contract-privacy\zk\circuits\combine1to2.circom
     项目: huyphamcs_oyrade-contract-privacy | 模式: main
     FULL: 1, PARTIAL: 3 (总信号: 3)
  24. huyphamcs_oyrade-contract-privacy\zk\circuits\deposit1.circom
     项目: huyphamcs_oyrade-contract-privacy | 模式: main
     FULL: 1, PARTIAL: 3 (总信号: 3)
  25. Teycir_ZkPatternFuzz\tests\ground_truth\chains\sign_verify\verify.circom
     项目: Teycir_ZkPatternFuzz | 模式: main
     FULL: 1, PARTIAL: 3 (总信号: 3)
  26. Ayalyt_blockchain-Verification-Integration\compiler-testing\workspace\result\1.circom
     项目: Ayalyt_blockchain-Verification-Integration | 模式: main
     FULL: 1, PARTIAL: 2 (总信号: 2)
  27. Ayalyt_blockchain-Verification-Integration\compiler-testing\workspace\result\2.circom
     项目: Ayalyt_blockchain-Verification-Integration | 模式: main
     FULL: 1, PARTIAL: 2 (总信号: 2)
  28. Ayalyt_blockchain-Verification-Integration\compiler-testing\workspace\temp\1\temp1.circom
     项目: Ayalyt_blockchain-Verification-Integration | 模式: main
     FULL: 1, PARTIAL: 2 (总信号: 2)
  29. Ayalyt_blockchain-Verification-Integration\compiler-testing\workspace\temp\1\temp2.circom
     项目: Ayalyt_blockchain-Verification-Integration | 模式: main
     FULL: 1, PARTIAL: 2 (总信号: 2)
  30. Lightency-io_GreenTrust\ZKP\equal.circom
     项目: Lightency-io_GreenTrust | 模式: main
     FULL: 1, PARTIAL: 2 (总信号: 2)

================================================================================
